index,model,crystal_name,Oxy_site_label,Oxy_site_index,Oxy_vacancy_formation_energy,Oxy_vacancy_formation_energy_pre
5998,.\result_GPU\split_by_compounds\1\trainloss0.325086443461342_testmaeloss0.5288485740965517_modeldict.pth,Ce1Mg1O3-dataset2-0289952,O2,14,1.2091,5.409581184387207
5999,.\result_GPU\split_by_compounds\1\trainloss0.325086443461342_testmaeloss0.5288485740965517_modeldict.pth,Ce1Mg1O3-dataset2-0289952,O2,15,1.2091,5.4095869064331055
6000,.\result_GPU\split_by_compounds\1\trainloss0.325086443461342_testmaeloss0.5288485740965517_modeldict.pth,Ce1Mg1O3-dataset2-0289952,O2,16,1.2091,5.4095869064331055
6001,.\result_GPU\split_by_compounds\1\trainloss0.325086443461342_testmaeloss0.5288485740965517_modeldict.pth,Ce1Mg1O3-dataset2-0289952,O2,17,1.2091,5.409581184387207
6002,.\result_GPU\split_by_compounds\1\trainloss0.325086443461342_testmaeloss0.5288485740965517_modeldict.pth,Ce1Mg1O3-dataset2-0289952,O2,18,1.2091,5.409581184387207
6003,.\result_GPU\split_by_compounds\1\trainloss0.325086443461342_testmaeloss0.5288485740965517_modeldict.pth,Ce1Mg1O3-dataset2-0289952,O2,19,1.2091,5.4095869064331055
6004,.\result_GPU\split_by_compounds\1\trainloss0.325086443461342_testmaeloss0.5288485740965517_modeldict.pth,Ce1Mg1O3-dataset2-0289952,O1,8,1.347,5.6623430252075195
6005,.\result_GPU\split_by_compounds\1\trainloss0.325086443461342_testmaeloss0.5288485740965517_modeldict.pth,Ce1Mg1O3-dataset2-0289952,O1,9,1.347,5.662343502044678
6006,.\result_GPU\split_by_compounds\1\trainloss0.325086443461342_testmaeloss0.5288485740965517_modeldict.pth,Ce1Mg1O3-dataset2-0289952,O1,10,1.347,5.6623430252075195
6007,.\result_GPU\split_by_compounds\1\trainloss0.325086443461342_testmaeloss0.5288485740965517_modeldict.pth,Ce1Mg1O3-dataset2-0289952,O1,11,1.347,5.662343502044678
6008,.\result_GPU\split_by_compounds\1\trainloss0.325086443461342_testmaeloss0.5288485740965517_modeldict.pth,Nb2O5-dataset2-0290125,O3,5,4.3313,5.510601043701172
6009,.\result_GPU\split_by_compounds\1\trainloss0.325086443461342_testmaeloss0.5288485740965517_modeldict.pth,Nb2O5-dataset2-0290125,O3,6,4.3313,5.510601043701172
6010,.\result_GPU\split_by_compounds\1\trainloss0.325086443461342_testmaeloss0.5288485740965517_modeldict.pth,Nb2O5-dataset2-0290125,O2,3,5.3219,5.603763580322266
6011,.\result_GPU\split_by_compounds\1\trainloss0.325086443461342_testmaeloss0.5288485740965517_modeldict.pth,Nb2O5-dataset2-0290125,O2,4,5.3219,5.603763580322266
6012,.\result_GPU\split_by_compounds\1\trainloss0.325086443461342_testmaeloss0.5288485740965517_modeldict.pth,Nb2O5-dataset2-0290125,O1,2,5.8598,5.641538619995117
6013,.\result_GPU\split_by_compounds\1\trainloss0.325086443461342_testmaeloss0.5288485740965517_modeldict.pth,O3Y2-dataset2-0290296,O1,16,6.5735,6.335533142089844
6014,.\result_GPU\split_by_compounds\1\trainloss0.325086443461342_testmaeloss0.5288485740965517_modeldict.pth,O3Y2-dataset2-0290296,O1,17,6.5735,6.33553409576416
6015,.\result_GPU\split_by_compounds\1\trainloss0.325086443461342_testmaeloss0.5288485740965517_modeldict.pth,O3Y2-dataset2-0290296,O1,18,6.5735,6.335536003112793
6016,.\result_GPU\split_by_compounds\1\trainloss0.325086443461342_testmaeloss0.5288485740965517_modeldict.pth,O3Y2-dataset2-0290296,O1,19,6.5735,6.335536003112793
6017,.\result_GPU\split_by_compounds\1\trainloss0.325086443461342_testmaeloss0.5288485740965517_modeldict.pth,O3Y2-dataset2-0290296,O1,20,6.5735,6.33553409576416
6018,.\result_GPU\split_by_compounds\1\trainloss0.325086443461342_testmaeloss0.5288485740965517_modeldict.pth,O3Y2-dataset2-0290296,O1,21,6.5735,6.33553409576416
6019,.\result_GPU\split_by_compounds\1\trainloss0.325086443461342_testmaeloss0.5288485740965517_modeldict.pth,O3Y2-dataset2-0290296,O1,22,6.5735,6.335536003112793
6020,.\result_GPU\split_by_compounds\1\trainloss0.325086443461342_testmaeloss0.5288485740965517_modeldict.pth,O3Y2-dataset2-0290296,O1,23,6.5735,6.335536003112793
6021,.\result_GPU\split_by_compounds\1\trainloss0.325086443461342_testmaeloss0.5288485740965517_modeldict.pth,O3Y2-dataset2-0290296,O1,24,6.5735,6.335533142089844
6022,.\result_GPU\split_by_compounds\1\trainloss0.325086443461342_testmaeloss0.5288485740965517_modeldict.pth,O3Y2-dataset2-0290296,O1,25,6.5735,6.335533142089844
6023,.\result_GPU\split_by_compounds\1\trainloss0.325086443461342_testmaeloss0.5288485740965517_modeldict.pth,O3Y2-dataset2-0290296,O1,26,6.5735,6.33553409576416
6024,.\result_GPU\split_by_compounds\1\trainloss0.325086443461342_testmaeloss0.5288485740965517_modeldict.pth,O3Y2-dataset2-0290296,O1,27,6.5735,6.33553409576416
6025,.\result_GPU\split_by_compounds\1\trainloss0.325086443461342_testmaeloss0.5288485740965517_modeldict.pth,O3Y2-dataset2-0290296,O1,28,6.5735,6.335533142089844
6026,.\result_GPU\split_by_compounds\1\trainloss0.325086443461342_testmaeloss0.5288485740965517_modeldict.pth,O3Y2-dataset2-0290296,O1,29,6.5735,6.335533142089844
6027,.\result_GPU\split_by_compounds\1\trainloss0.325086443461342_testmaeloss0.5288485740965517_modeldict.pth,O3Y2-dataset2-0290296,O1,30,6.5735,6.335533142089844
6028,.\result_GPU\split_by_compounds\1\trainloss0.325086443461342_testmaeloss0.5288485740965517_modeldict.pth,O3Y2-dataset2-0290296,O1,31,6.5735,6.335536003112793
6029,.\result_GPU\split_by_compounds\1\trainloss0.325086443461342_testmaeloss0.5288485740965517_modeldict.pth,O3Y2-dataset2-0290296,O1,32,6.5735,6.335533142089844
6030,.\result_GPU\split_by_compounds\1\trainloss0.325086443461342_testmaeloss0.5288485740965517_modeldict.pth,O3Y2-dataset2-0290296,O1,33,6.5735,6.335536003112793
6031,.\result_GPU\split_by_compounds\1\trainloss0.325086443461342_testmaeloss0.5288485740965517_modeldict.pth,O3Y2-dataset2-0290296,O1,34,6.5735,6.33553409576416
6032,.\result_GPU\split_by_compounds\1\trainloss0.325086443461342_testmaeloss0.5288485740965517_modeldict.pth,O3Y2-dataset2-0290296,O1,35,6.5735,6.33553409576416
6033,.\result_GPU\split_by_compounds\1\trainloss0.325086443461342_testmaeloss0.5288485740965517_modeldict.pth,O3Y2-dataset2-0290296,O1,36,6.5735,6.335533142089844
6034,.\result_GPU\split_by_compounds\1\trainloss0.325086443461342_testmaeloss0.5288485740965517_modeldict.pth,O3Y2-dataset2-0290296,O1,37,6.5735,6.33553409576416
6035,.\result_GPU\split_by_compounds\1\trainloss0.325086443461342_testmaeloss0.5288485740965517_modeldict.pth,O3Y2-dataset2-0290296,O1,38,6.5735,6.33553409576416
6036,.\result_GPU\split_by_compounds\1\trainloss0.325086443461342_testmaeloss0.5288485740965517_modeldict.pth,O3Y2-dataset2-0290296,O1,39,6.5735,6.335533142089844
6037,.\result_GPU\split_by_compounds\2\trainloss0.32624759979646756_testmaeloss0.4571415553169866_modeldict.pth,Ag2HgO2,O1,12,1.7423184099999478,3.049783706665039
6038,.\result_GPU\split_by_compounds\2\trainloss0.32624759979646756_testmaeloss0.4571415553169866_modeldict.pth,Ag2HgO2,O1,13,1.7423184099999478,3.049783706665039
6039,.\result_GPU\split_by_compounds\2\trainloss0.32624759979646756_testmaeloss0.4571415553169866_modeldict.pth,Ag2HgO2,O1,14,1.7423184099999478,3.049783706665039
6040,.\result_GPU\split_by_compounds\2\trainloss0.32624759979646756_testmaeloss0.4571415553169866_modeldict.pth,Ag2HgO2,O1,15,1.7423184099999478,3.049783706665039
6041,.\result_GPU\split_by_compounds\2\trainloss0.32624759979646756_testmaeloss0.4571415553169866_modeldict.pth,Ag2HgO2,O1,16,1.7423184099999478,3.049783945083618
6042,.\result_GPU\split_by_compounds\2\trainloss0.32624759979646756_testmaeloss0.4571415553169866_modeldict.pth,Ag2HgO2,O1,17,1.7423184099999478,3.049783706665039
6043,.\result_GPU\split_by_compounds\2\trainloss0.32624759979646756_testmaeloss0.4571415553169866_modeldict.pth,Ag2HgO2,O1,18,1.7423184099999478,3.049783945083618
6044,.\result_GPU\split_by_compounds\2\trainloss0.32624759979646756_testmaeloss0.4571415553169866_modeldict.pth,Ag2HgO2,O1,19,1.7423184099999478,3.049783706665039
6045,.\result_GPU\split_by_compounds\2\trainloss0.32624759979646756_testmaeloss0.4571415553169866_modeldict.pth,Al2PbO4,O1,12,6.395135430000105,6.628507614135742
6046,.\result_GPU\split_by_compounds\2\trainloss0.32624759979646756_testmaeloss0.4571415553169866_modeldict.pth,Al2PbO4,O1,13,6.395135430000105,6.628507614135742
6047,.\result_GPU\split_by_compounds\2\trainloss0.32624759979646756_testmaeloss0.4571415553169866_modeldict.pth,Al2PbO4,O1,20,6.395135430000105,6.628507614135742
6048,.\result_GPU\split_by_compounds\2\trainloss0.32624759979646756_testmaeloss0.4571415553169866_modeldict.pth,Al2PbO4,O1,21,6.395135430000105,6.628507614135742
6049,.\result_GPU\split_by_compounds\2\trainloss0.32624759979646756_testmaeloss0.4571415553169866_modeldict.pth,Al2PbO4,O2,14,6.474721879999729,6.670716762542725
6050,.\result_GPU\split_by_compounds\2\trainloss0.32624759979646756_testmaeloss0.4571415553169866_modeldict.pth,Al2PbO4,O2,15,6.474721879999729,6.670717239379883
6051,.\result_GPU\split_by_compounds\2\trainloss0.32624759979646756_testmaeloss0.4571415553169866_modeldict.pth,Al2PbO4,O2,22,6.474721879999729,6.670716285705566
6052,.\result_GPU\split_by_compounds\2\trainloss0.32624759979646756_testmaeloss0.4571415553169866_modeldict.pth,Al2PbO4,O2,23,6.474721879999729,6.670716762542725
6053,.\result_GPU\split_by_compounds\2\trainloss0.32624759979646756_testmaeloss0.4571415553169866_modeldict.pth,Al2PbO4,O3,16,6.624809989999799,6.669975280761719
6054,.\result_GPU\split_by_compounds\2\trainloss0.32624759979646756_testmaeloss0.4571415553169866_modeldict.pth,Al2PbO4,O3,17,6.624809989999799,6.669975280761719
6055,.\result_GPU\split_by_compounds\2\trainloss0.32624759979646756_testmaeloss0.4571415553169866_modeldict.pth,Al2PbO4,O3,18,6.624809989999799,6.669975280761719
6056,.\result_GPU\split_by_compounds\2\trainloss0.32624759979646756_testmaeloss0.4571415553169866_modeldict.pth,Al2PbO4,O3,19,6.624809989999799,6.669975280761719
6057,.\result_GPU\split_by_compounds\2\trainloss0.32624759979646756_testmaeloss0.4571415553169866_modeldict.pth,Al2PbO4,O3,24,6.624809989999799,6.669975280761719
6058,.\result_GPU\split_by_compounds\2\trainloss0.32624759979646756_testmaeloss0.4571415553169866_modeldict.pth,Al2PbO4,O3,25,6.624809989999799,6.669975280761719
6059,.\result_GPU\split_by_compounds\2\trainloss0.32624759979646756_testmaeloss0.4571415553169866_modeldict.pth,Al2PbO4,O3,26,6.624809989999799,6.669975280761719
6060,.\result_GPU\split_by_compounds\2\trainloss0.32624759979646756_testmaeloss0.4571415553169866_modeldict.pth,Al2PbO4,O3,27,6.624809989999799,6.669975280761719
6061,.\result_GPU\split_by_compounds\2\trainloss0.32624759979646756_testmaeloss0.4571415553169866_modeldict.pth,AlCuO2,O1,6,6.51019906,5.731891632080078
6062,.\result_GPU\split_by_compounds\2\trainloss0.32624759979646756_testmaeloss0.4571415553169866_modeldict.pth,AlCuO2,O1,7,6.51019906,5.731891632080078
6063,.\result_GPU\split_by_compounds\2\trainloss0.32624759979646756_testmaeloss0.4571415553169866_modeldict.pth,AlCuO2,O1,8,6.51019906,5.731891632080078
6064,.\result_GPU\split_by_compounds\2\trainloss0.32624759979646756_testmaeloss0.4571415553169866_modeldict.pth,AlCuO2,O1,9,6.51019906,5.731891632080078
6065,.\result_GPU\split_by_compounds\2\trainloss0.32624759979646756_testmaeloss0.4571415553169866_modeldict.pth,AlCuO2,O1,10,6.51019906,5.731891632080078
6066,.\result_GPU\split_by_compounds\2\trainloss0.32624759979646756_testmaeloss0.4571415553169866_modeldict.pth,AlCuO2,O1,11,6.51019906,5.731891632080078
6067,.\result_GPU\split_by_compounds\2\trainloss0.32624759979646756_testmaeloss0.4571415553169866_modeldict.pth,AlSbO4,O1,4,4.638389600000105,4.615979194641113
6068,.\result_GPU\split_by_compounds\2\trainloss0.32624759979646756_testmaeloss0.4571415553169866_modeldict.pth,AlSbO4,O1,7,4.638389600000105,4.615979194641113
6069,.\result_GPU\split_by_compounds\2\trainloss0.32624759979646756_testmaeloss0.4571415553169866_modeldict.pth,AlSbO4,O1,8,4.638389600000105,4.615979194641113
6070,.\result_GPU\split_by_compounds\2\trainloss0.32624759979646756_testmaeloss0.4571415553169866_modeldict.pth,AlSbO4,O1,11,4.638389600000105,4.615979194641113
6071,.\result_GPU\split_by_compounds\2\trainloss0.32624759979646756_testmaeloss0.4571415553169866_modeldict.pth,AlSbO4,O2,5,4.367477630000062,4.675522804260254
6072,.\result_GPU\split_by_compounds\2\trainloss0.32624759979646756_testmaeloss0.4571415553169866_modeldict.pth,AlSbO4,O2,6,4.367477630000062,4.675522804260254
6073,.\result_GPU\split_by_compounds\2\trainloss0.32624759979646756_testmaeloss0.4571415553169866_modeldict.pth,AlSbO4,O2,9,4.367477630000062,4.675522804260254
6074,.\result_GPU\split_by_compounds\2\trainloss0.32624759979646756_testmaeloss0.4571415553169866_modeldict.pth,AlSbO4,O2,10,4.367477630000062,4.675522804260254
6075,.\result_GPU\split_by_compounds\2\trainloss0.32624759979646756_testmaeloss0.4571415553169866_modeldict.pth,AsAuO4,O1,8,2.488689330000065,1.1193735599517822
6076,.\result_GPU\split_by_compounds\2\trainloss0.32624759979646756_testmaeloss0.4571415553169866_modeldict.pth,AsAuO4,O1,9,2.488689330000065,1.1193735599517822
6077,.\result_GPU\split_by_compounds\2\trainloss0.32624759979646756_testmaeloss0.4571415553169866_modeldict.pth,AsAuO4,O1,10,2.488689330000065,1.1193735599517822
6078,.\result_GPU\split_by_compounds\2\trainloss0.32624759979646756_testmaeloss0.4571415553169866_modeldict.pth,AsAuO4,O1,11,2.488689330000065,1.1193735599517822
6079,.\result_GPU\split_by_compounds\2\trainloss0.32624759979646756_testmaeloss0.4571415553169866_modeldict.pth,AsAuO4,O1,16,2.488689330000065,1.1193734407424927
6080,.\result_GPU\split_by_compounds\2\trainloss0.32624759979646756_testmaeloss0.4571415553169866_modeldict.pth,AsAuO4,O1,17,2.488689330000065,1.1193734407424927
6081,.\result_GPU\split_by_compounds\2\trainloss0.32624759979646756_testmaeloss0.4571415553169866_modeldict.pth,AsAuO4,O1,18,2.488689330000065,1.1193732023239136
6082,.\result_GPU\split_by_compounds\2\trainloss0.32624759979646756_testmaeloss0.4571415553169866_modeldict.pth,AsAuO4,O1,19,2.488689330000065,1.1193734407424927
6083,.\result_GPU\split_by_compounds\2\trainloss0.32624759979646756_testmaeloss0.4571415553169866_modeldict.pth,AsAuO4,O2,12,2.341658319999974,1.1203213930130005
6084,.\result_GPU\split_by_compounds\2\trainloss0.32624759979646756_testmaeloss0.4571415553169866_modeldict.pth,AsAuO4,O2,13,2.341658319999974,1.12032151222229
6085,.\result_GPU\split_by_compounds\2\trainloss0.32624759979646756_testmaeloss0.4571415553169866_modeldict.pth,AsAuO4,O2,14,2.341658319999974,1.1203213930130005
6086,.\result_GPU\split_by_compounds\2\trainloss0.32624759979646756_testmaeloss0.4571415553169866_modeldict.pth,AsAuO4,O2,15,2.341658319999974,1.1203213930130005
6087,.\result_GPU\split_by_compounds\2\trainloss0.32624759979646756_testmaeloss0.4571415553169866_modeldict.pth,AsAuO4,O2,20,2.341658319999974,1.12032151222229
6088,.\result_GPU\split_by_compounds\2\trainloss0.32624759979646756_testmaeloss0.4571415553169866_modeldict.pth,AsAuO4,O2,21,2.341658319999974,1.1203213930130005
6089,.\result_GPU\split_by_compounds\2\trainloss0.32624759979646756_testmaeloss0.4571415553169866_modeldict.pth,AsAuO4,O2,22,2.341658319999974,1.1203213930130005
6090,.\result_GPU\split_by_compounds\2\trainloss0.32624759979646756_testmaeloss0.4571415553169866_modeldict.pth,AsAuO4,O2,23,2.341658319999974,1.12032151222229
6091,.\result_GPU\split_by_compounds\2\trainloss0.32624759979646756_testmaeloss0.4571415553169866_modeldict.pth,B4PbO7,O1,10,7.0312588100001765,7.167613983154297
6092,.\result_GPU\split_by_compounds\2\trainloss0.32624759979646756_testmaeloss0.4571415553169866_modeldict.pth,B4PbO7,O1,18,7.0312588100001765,7.167613983154297
6093,.\result_GPU\split_by_compounds\2\trainloss0.32624759979646756_testmaeloss0.4571415553169866_modeldict.pth,B4PbO7,O1,19,7.0312588100001765,7.167613983154297
6094,.\result_GPU\split_by_compounds\2\trainloss0.32624759979646756_testmaeloss0.4571415553169866_modeldict.pth,B4PbO7,O1,23,7.0312588100001765,7.167613983154297
6095,.\result_GPU\split_by_compounds\2\trainloss0.32624759979646756_testmaeloss0.4571415553169866_modeldict.pth,B4PbO7,O2,11,6.675704760000039,7.167815208435059
6096,.\result_GPU\split_by_compounds\2\trainloss0.32624759979646756_testmaeloss0.4571415553169866_modeldict.pth,B4PbO7,O2,12,6.675704760000039,7.167815208435059
6097,.\result_GPU\split_by_compounds\2\trainloss0.32624759979646756_testmaeloss0.4571415553169866_modeldict.pth,B4PbO7,O2,13,6.675704760000039,7.167815208435059
6098,.\result_GPU\split_by_compounds\2\trainloss0.32624759979646756_testmaeloss0.4571415553169866_modeldict.pth,B4PbO7,O2,22,6.675704760000039,7.167815208435059
6099,.\result_GPU\split_by_compounds\2\trainloss0.32624759979646756_testmaeloss0.4571415553169866_modeldict.pth,B4PbO7,O3,14,7.705514119999984,7.158930778503418
6100,.\result_GPU\split_by_compounds\2\trainloss0.32624759979646756_testmaeloss0.4571415553169866_modeldict.pth,B4PbO7,O3,15,7.705514119999984,7.158930778503418
6101,.\result_GPU\split_by_compounds\2\trainloss0.32624759979646756_testmaeloss0.4571415553169866_modeldict.pth,B4PbO7,O3,16,7.705514119999984,7.158929824829102
6102,.\result_GPU\split_by_compounds\2\trainloss0.32624759979646756_testmaeloss0.4571415553169866_modeldict.pth,B4PbO7,O3,17,7.705514119999984,7.158930778503418
6103,.\result_GPU\split_by_compounds\2\trainloss0.32624759979646756_testmaeloss0.4571415553169866_modeldict.pth,B4PbO7,O4,20,7.365726990000107,7.169611930847168
6104,.\result_GPU\split_by_compounds\2\trainloss0.32624759979646756_testmaeloss0.4571415553169866_modeldict.pth,B4PbO7,O4,21,7.365726990000107,7.169612884521484
6105,.\result_GPU\split_by_compounds\2\trainloss0.32624759979646756_testmaeloss0.4571415553169866_modeldict.pth,B6O,O1,36,6.615020370000034,7.985426902770996
6106,.\result_GPU\split_by_compounds\2\trainloss0.32624759979646756_testmaeloss0.4571415553169866_modeldict.pth,B6O,O1,37,6.615020370000034,7.985426902770996
6107,.\result_GPU\split_by_compounds\2\trainloss0.32624759979646756_testmaeloss0.4571415553169866_modeldict.pth,B6O,O1,38,6.615020370000034,7.985426902770996
6108,.\result_GPU\split_by_compounds\2\trainloss0.32624759979646756_testmaeloss0.4571415553169866_modeldict.pth,B6O,O1,39,6.615020370000034,7.985426902770996
6109,.\result_GPU\split_by_compounds\2\trainloss0.32624759979646756_testmaeloss0.4571415553169866_modeldict.pth,B6O,O1,40,6.615020370000034,7.985426902770996
6110,.\result_GPU\split_by_compounds\2\trainloss0.32624759979646756_testmaeloss0.4571415553169866_modeldict.pth,B6O,O1,41,6.615020370000034,7.985426902770996
6111,.\result_GPU\split_by_compounds\2\trainloss0.32624759979646756_testmaeloss0.4571415553169866_modeldict.pth,Ba(AsO3)2,O1,12,3.8743983700000033,3.5907247066497803
6112,.\result_GPU\split_by_compounds\2\trainloss0.32624759979646756_testmaeloss0.4571415553169866_modeldict.pth,Ba(AsO3)2,O1,13,3.8743983700000033,3.5907247066497803
6113,.\result_GPU\split_by_compounds\2\trainloss0.32624759979646756_testmaeloss0.4571415553169866_modeldict.pth,Ba(AsO3)2,O1,14,3.8743983700000033,3.5907247066497803
6114,.\result_GPU\split_by_compounds\2\trainloss0.32624759979646756_testmaeloss0.4571415553169866_modeldict.pth,Ba(AsO3)2,O1,15,3.8743983700000033,3.5907247066497803
6115,.\result_GPU\split_by_compounds\2\trainloss0.32624759979646756_testmaeloss0.4571415553169866_modeldict.pth,Ba(AsO3)2,O1,24,3.8743983700000033,3.5907247066497803
6116,.\result_GPU\split_by_compounds\2\trainloss0.32624759979646756_testmaeloss0.4571415553169866_modeldict.pth,Ba(AsO3)2,O1,25,3.8743983700000033,3.5907247066497803
6117,.\result_GPU\split_by_compounds\2\trainloss0.32624759979646756_testmaeloss0.4571415553169866_modeldict.pth,Ba(AsO3)2,O1,26,3.8743983700000033,3.5907247066497803
6118,.\result_GPU\split_by_compounds\2\trainloss0.32624759979646756_testmaeloss0.4571415553169866_modeldict.pth,Ba(AsO3)2,O1,27,3.8743983700000033,3.5907247066497803
6119,.\result_GPU\split_by_compounds\2\trainloss0.32624759979646756_testmaeloss0.4571415553169866_modeldict.pth,Ba(AsO3)2,O2,16,3.3655109400000445,3.6154181957244873
6120,.\result_GPU\split_by_compounds\2\trainloss0.32624759979646756_testmaeloss0.4571415553169866_modeldict.pth,Ba(AsO3)2,O2,17,3.3655109400000445,3.6154181957244873
6121,.\result_GPU\split_by_compounds\2\trainloss0.32624759979646756_testmaeloss0.4571415553169866_modeldict.pth,Ba(AsO3)2,O2,18,3.3655109400000445,3.6154181957244873
6122,.\result_GPU\split_by_compounds\2\trainloss0.32624759979646756_testmaeloss0.4571415553169866_modeldict.pth,Ba(AsO3)2,O2,19,3.3655109400000445,3.6154181957244873
6123,.\result_GPU\split_by_compounds\2\trainloss0.32624759979646756_testmaeloss0.4571415553169866_modeldict.pth,Ba(AsO3)2,O2,28,3.3655109400000445,3.615417957305908
6124,.\result_GPU\split_by_compounds\2\trainloss0.32624759979646756_testmaeloss0.4571415553169866_modeldict.pth,Ba(AsO3)2,O2,29,3.3655109400000445,3.615417957305908
6125,.\result_GPU\split_by_compounds\2\trainloss0.32624759979646756_testmaeloss0.4571415553169866_modeldict.pth,Ba(AsO3)2,O2,30,3.3655109400000445,3.615417957305908
6126,.\result_GPU\split_by_compounds\2\trainloss0.32624759979646756_testmaeloss0.4571415553169866_modeldict.pth,Ba(AsO3)2,O2,31,3.3655109400000445,3.615417957305908
6127,.\result_GPU\split_by_compounds\2\trainloss0.32624759979646756_testmaeloss0.4571415553169866_modeldict.pth,Ba(AsO3)2,O3,20,2.342973850000257,3.5459346771240234
6128,.\result_GPU\split_by_compounds\2\trainloss0.32624759979646756_testmaeloss0.4571415553169866_modeldict.pth,Ba(AsO3)2,O3,21,2.342973850000257,3.5459346771240234
6129,.\result_GPU\split_by_compounds\2\trainloss0.32624759979646756_testmaeloss0.4571415553169866_modeldict.pth,Ba(AsO3)2,O3,22,2.342973850000257,3.5459346771240234
6130,.\result_GPU\split_by_compounds\2\trainloss0.32624759979646756_testmaeloss0.4571415553169866_modeldict.pth,Ba(AsO3)2,O3,23,2.342973850000257,3.5459346771240234
6131,.\result_GPU\split_by_compounds\2\trainloss0.32624759979646756_testmaeloss0.4571415553169866_modeldict.pth,Ba(AsO3)2,O3,32,2.342973850000257,3.5459346771240234
6132,.\result_GPU\split_by_compounds\2\trainloss0.32624759979646756_testmaeloss0.4571415553169866_modeldict.pth,Ba(AsO3)2,O3,33,2.342973850000257,3.5459346771240234
6133,.\result_GPU\split_by_compounds\2\trainloss0.32624759979646756_testmaeloss0.4571415553169866_modeldict.pth,Ba(AsO3)2,O3,34,2.342973850000257,3.5459346771240234
6134,.\result_GPU\split_by_compounds\2\trainloss0.32624759979646756_testmaeloss0.4571415553169866_modeldict.pth,Ba(AsO3)2,O3,35,2.342973850000257,3.5459346771240234
6135,.\result_GPU\split_by_compounds\2\trainloss0.32624759979646756_testmaeloss0.4571415553169866_modeldict.pth,Ba2Cd(BO2)6,O1,27,6.337070199999866,6.480988502502441
6136,.\result_GPU\split_by_compounds\2\trainloss0.32624759979646756_testmaeloss0.4571415553169866_modeldict.pth,Ba2Cd(BO2)6,O1,28,6.337070199999866,6.480988502502441
6137,.\result_GPU\split_by_compounds\2\trainloss0.32624759979646756_testmaeloss0.4571415553169866_modeldict.pth,Ba2Cd(BO2)6,O1,29,6.337070199999866,6.480988502502441
6138,.\result_GPU\split_by_compounds\2\trainloss0.32624759979646756_testmaeloss0.4571415553169866_modeldict.pth,Ba2Cd(BO2)6,O1,30,6.337070199999866,6.480988502502441
6139,.\result_GPU\split_by_compounds\2\trainloss0.32624759979646756_testmaeloss0.4571415553169866_modeldict.pth,Ba2Cd(BO2)6,O1,31,6.337070199999866,6.480988502502441
6140,.\result_GPU\split_by_compounds\2\trainloss0.32624759979646756_testmaeloss0.4571415553169866_modeldict.pth,Ba2Cd(BO2)6,O1,32,6.337070199999866,6.480988502502441
6141,.\result_GPU\split_by_compounds\2\trainloss0.32624759979646756_testmaeloss0.4571415553169866_modeldict.pth,Ba2Cd(BO2)6,O1,39,6.337070199999866,6.480988502502441
6142,.\result_GPU\split_by_compounds\2\trainloss0.32624759979646756_testmaeloss0.4571415553169866_modeldict.pth,Ba2Cd(BO2)6,O1,40,6.337070199999866,6.480988502502441
6143,.\result_GPU\split_by_compounds\2\trainloss0.32624759979646756_testmaeloss0.4571415553169866_modeldict.pth,Ba2Cd(BO2)6,O1,41,6.337070199999866,6.480988502502441
6144,.\result_GPU\split_by_compounds\2\trainloss0.32624759979646756_testmaeloss0.4571415553169866_modeldict.pth,Ba2Cd(BO2)6,O1,42,6.337070199999866,6.480988502502441
6145,.\result_GPU\split_by_compounds\2\trainloss0.32624759979646756_testmaeloss0.4571415553169866_modeldict.pth,Ba2Cd(BO2)6,O1,43,6.337070199999866,6.480988502502441
6146,.\result_GPU\split_by_compounds\2\trainloss0.32624759979646756_testmaeloss0.4571415553169866_modeldict.pth,Ba2Cd(BO2)6,O1,44,6.337070199999866,6.480988502502441
6147,.\result_GPU\split_by_compounds\2\trainloss0.32624759979646756_testmaeloss0.4571415553169866_modeldict.pth,Ba2Cd(BO2)6,O1,51,6.337070199999866,6.480988502502441
6148,.\result_GPU\split_by_compounds\2\trainloss0.32624759979646756_testmaeloss0.4571415553169866_modeldict.pth,Ba2Cd(BO2)6,O1,52,6.337070199999866,6.480988502502441
6149,.\result_GPU\split_by_compounds\2\trainloss0.32624759979646756_testmaeloss0.4571415553169866_modeldict.pth,Ba2Cd(BO2)6,O1,53,6.337070199999866,6.480988502502441
6150,.\result_GPU\split_by_compounds\2\trainloss0.32624759979646756_testmaeloss0.4571415553169866_modeldict.pth,Ba2Cd(BO2)6,O1,54,6.337070199999866,6.480988502502441
6151,.\result_GPU\split_by_compounds\2\trainloss0.32624759979646756_testmaeloss0.4571415553169866_modeldict.pth,Ba2Cd(BO2)6,O1,55,6.337070199999866,6.480988502502441
6152,.\result_GPU\split_by_compounds\2\trainloss0.32624759979646756_testmaeloss0.4571415553169866_modeldict.pth,Ba2Cd(BO2)6,O1,56,6.337070199999866,6.480988502502441
6153,.\result_GPU\split_by_compounds\2\trainloss0.32624759979646756_testmaeloss0.4571415553169866_modeldict.pth,Ba2Cd(BO2)6,O2,33,6.377822149999824,6.493918418884277
6154,.\result_GPU\split_by_compounds\2\trainloss0.32624759979646756_testmaeloss0.4571415553169866_modeldict.pth,Ba2Cd(BO2)6,O2,34,6.377822149999824,6.493918418884277
